id,franchise_id,franchise_name,restaurant_franchise_id,country,city,lat,lng
60129542194,51,The Pizzeria,71555,FR,Paris,48.871,2.309
206158430278,71,Fire and Spice,53370,GB,London,51.492,-0.195
51539607592,41,The Daily Bread,6934,AT,Vienna,48.251,16.305
111669149737,42,The Daily Scoop,84488,FR,Paris,48.840,2.324
111669149705,10,The Golden Spoon,84488,US,Irmo,34.091,-81.161
34359738369,2,Bella Cucina,50333,US,Pleasanton,28.967,-98.479
42949673015,56,The Waffle House,89646,FR,Paris,48.873,2.319
85899345970,51,The Pizzeria,18952,FR,Paris,48.870,2.335
94489280534,23,The Hungry Pig,95399,ES,Barcelona,41.381,2.127
68719476791,56,The Waffle House,77517,GB,Paddington,51.514,-0.180
214748364852,53,The Red Rooster,92040,FR,Paris,48.859,2.308
249108103220,53,The Red Rooster,55897,FR,Paris,48.833,2.357
206158430259,52,The Red Door,53370,AT,Vienna,48.200,16.377
34359738423,56,The Waffle House,50333,FR,Paris,48.879,2.356
206158430216,9,The Grill House,53370,US,Canton,34.255,-84.464
249108103235,68,Delish Cafe,55897,GB,London,51.514,-0.085
188978561100,77,Harvest Kitchen,3642,GB,London,51.527,-0.136
30,31,Bistro 42,47732,US,Herkimer,43.019,-74.993
171798691902,63,Cafe Paris,65939,GB,London,51.521,-0.157
214748364812,13,The Firehouse,92040,US,Ridgefield Park,39.378,3.237
103079215142,39,Cinnamon Grill,4340,US,Albany,42.718,-73.834
48,49,The Olive Tree,47732,FR,Paris,48.858,2.357
47,48,The Local Cafe,47732,FR,Paris,48.850,2.339
94489280536,25,The Cozy Cafe,95399,ES,Barcelona,41.391,2.167
180388626483,52,The Red Door,7531,FR,Paris,48.874,2.336
60129542179,36,Blue Ocean Grill,71555,IT,Milan,45.481,9.204
257698037800,41,The Daily Bread,26468,AT,Vienna,48.215,16.337
146028888126,63,Cafe Paris,70611,FR,Paris,48.857,2.317
85899345935,16,The Spice Tree,18952,US,Springfield,38.776,-77.179
85899345946,27,The Corner Cafe,18952,US,West Yarmouth,41.655,-70.256
188978561070,47,The Juicy Burger,3642,AT,Vienna,48.203,16.356
206158430226,19,The Tasting Room,53370,US,Ocean City,39.276,-74.576
188978561071,48,The Local Cafe,3642,AT,Vienna,48.206,16.377
231928233998,15,The Pearl Kitchen,33573,US,Coalville,40.911,-111.403
214748364804,5,The Hungry Hippo,92040,US,Summerton,33.592,-80.357
85899345981,62,Cafe Luminoso,18952,GB,London,51.519,-0.183
34359738441,74,Garden of Eatin',50333,NL,Amsterdam,52.356,4.886
214748364824,25,The Cozy Cafe,92040,US,Schenectady,42.764,-73.939
240518168636,61,Blue Water Bistro,93164,FR,Paris,48.868,2.329
25769803814,39,Cinnamon Grill,72230,US,Rangeley,44.966,-70.643
214748364862,63,Cafe Paris,92040,FR,Paris,48.880,2.286
25769803844,69,Dragonfly Cafe,72230,NL,Amsterdam,52.365,4.885
77309411387,60,Big City Grill,78190,GB,London,51.495,-0.177
188978561067,44,The French Kitchen,3642,US,Troutdale,45.537,-122.421
206158430284,77,Harvest Kitchen,53370,GB,London,51.500,-0.162
154618822725,70,Earth and Vine,41484,GB,London,51.506,-0.151
85899345982,63,Cafe Paris,18952,GB,London,51.519,-0.154
266287972388,37,Cafe Crepe,11263,IT,Milan,45.464,9.196
8589934625,34,The Tasty Treat,12630,US,Big Sky,45.286,-111.393
188978561065,42,The Daily Scoop,3642,IT,Milan,45.480,9.213
85899345979,60,Big City Grill,18952,GB,London,51.515,-0.127
171798691854,15,The Pearl Kitchen,65939,US,Redding,40.599,-122.384
249108103183,16,The Spice Tree,55897,US,Durango,37.296,-107.873
266287972405,54,The Spice House,11263,FR,Paris,48.869,2.298
197568495664,49,The Olive Tree,24784,AT,Vienna,48.202,16.376
154618822658,3,Spice Bazaar,41484,US,Alliance,27.722,85.356
240518168621,46,The Italian Table,93164,IT,Milan,45.453,9.179
77309411393,66,City Bites,78190,GB,London,51.517,-0.122
17179869209,26,The Silver Spoon,10902,ES,Barcelona,41.396,2.201
103079215139,36,Blue Ocean Grill,4340,US,Burwell,41.782,-99.126
163208757274,27,The Corner Cafe,96638,ES,Barcelona,41.373,2.172
240518168606,31,Bistro 42,93164,ES,Barcelona,41.390,2.180
240518168619,44,The French Kitchen,93164,US,Rangeley,44.965,-70.643
171798691888,49,The Olive Tree,65939,FR,Paris,48.869,2.361
223338299436,45,The Green Bean,36937,GB,London,51.482,-0.148
240518168632,57,The Yellow Submarine,93164,FR,Paris,48.851,2.275
266287972387,36,Blue Ocean Grill,11263,US,Enterprise,45.423,-117.298
180388626444,13,The Firehouse,7531,US,Corydon,38.233,-86.133
68719476795,60,Big City Grill,77517,GB,London,51.516,-0.160
180388626433,2,Bella Cucina,7531,US,Van Horn,29.672,-95.038
68719476756,21,The Lazy Daisy,77517,ES,Barcelona,41.410,2.170
171798691891,52,The Red Door,65939,FR,Paris,48.884,2.319
240518168623,48,The Local Cafe,93164,IT,Milan,45.479,9.199
223338299413,22,The Red Pepper,36937,ES,Barcelona,41.389,2.165
154618822730,75,Greenhouse Cafe,41484,GB,London,51.513,-0.076
188978561027,4,The Blue Plate,3642,US,Sulphur,30.214,-93.327
180388626496,65,Chef's Corner,7531,GB,London,51.518,-0.128
77309411345,18,The Harvest Room,78190,US,Berea,37.617,-84.346
197568495701,86,The Porch Cafe,24784,GB,London,51.522,-0.108
257698037772,13,The Firehouse,26468,US,Corte Madera,37.930,-122.518
120259084304,17,The Rustic Table,59829,US,Strasburg,39.972,-76.151
51539607559,8,The Green Olive,6934,US,Albuquerque,35.100,-106.668
266287972368,17,The Rustic Table,11263,US,Finleyville,40.252,-80.004
197568495628,13,The Firehouse,24784,US,Springdale,36.170,-94.184
68719476783,48,The Local Cafe,77517,FR,Paris,48.875,2.317
128849018906,27,The Corner Cafe,5679,ES,Barcelona,41.402,2.148
137438953489,18,The Harvest Room,11038,ES,Barcelona,41.403,2.137
266287972413,62,Cafe Luminoso,11263,FR,Paris,48.877,2.343
163208757292,45,The Green Bean,96638,US,Grand Rapids,47.235,-93.518
154618822665,10,The Golden Spoon,41484,US,Santa Barbara,34.429,-119.708
171798691868,29,The Olive Branch,65939,IT,Milan,45.468,9.207
206158430249,42,The Daily Scoop,53370,IT,Milan,45.464,9.195
34359738407,40,Crimson Cafe,50333,AT,Vienna,48.214,16.371
25769803779,4,The Blue Plate,72230,US,Griffin,33.287,-84.292
120259084309,22,The Red Pepper,59829,ES,Barcelona,41.391,2.171
197568495652,37,Cafe Crepe,24784,IT,Milan,45.477,9.184
223338299408,17,The Rustic Table,36937,US,Columbus,40.114,-83.012
240518168649,74,Garden of Eatin',93164,NL,Amsterdam,52.363,4.878
214748364801,2,Bella Cucina,92040,US,Opelousas,30.515,-92.071
111669149721,26,The Silver Spoon,84488,ES,Barcelona,41.385,2.138
111669149709,14,The Gourmet Garden,84488,US,Monterey,36.601,-121.896
137438953484,13,The Firehouse,11038,US,Fort Collins,40.583,-105.008
231928233993,10,The Golden Spoon,33573,US,St. Robert,37.823,-92.141
240518168607,32,The Orange Peeler,93164,ES,Barcelona,41.394,2.168
17179869257,74,Garden of Eatin',10902,GB,London,51.510,-0.155
103079215166,63,Cafe Paris,4340,GB,London,51.499,-0.143
188978561083,60,Big City Grill,3642,FR,Paris,48.862,2.362
137438953508,37,Cafe Crepe,11038,AT,Vienna,48.208,16.353
60129542213,70,Earth and Vine,71555,NL,Amsterdam,52.359,4.926
111669149725,30,The Wine Cellar,84488,ES,Barcelona,41.407,2.144
180388626477,46,The Italian Table,7531,FR,Paris,48.860,2.318
240518168614,39,Cinnamon Grill,93164,US,American Falls,42.776,-112.859
171798691875,36,Blue Ocean Grill,65939,AT,Vienna,48.192,16.399
111669149753,58,A Tasty Bite,84488,GB,London,51.509,-0.142
180388626463,32,The Orange Peeler,7531,IT,Milan,45.447,9.209
188978561076,53,The Red Rooster,3642,AT,Vienna,48.224,16.314
214748364839,40,Crimson Cafe,92040,AT,Vienna,48.185,16.405
94489280527,16,The Spice Tree,95399,US,Reston,38.959,-77.356
154618822659,4,The Blue Plate,41484,US,Floresville,29.143,-98.155
40,41,The Daily Bread,47732,US,Saint Cloud,45.561,-94.156
137438953482,11,The Flaming Wok,11038,US,Lanham,38.961,-76.862
180388626467,36,Blue Ocean Grill,7531,IT,Milan,45.502,9.228
266287972397,46,The Italian Table,11263,US,Columbia Falls,48.364,-114.152
223338299410,19,The Tasting Room,36937,US,North Platte,41.135,-100.757
68719476764,29,The Olive Branch,77517,IT,Milan,45.438,9.231
240518168589,14,The Gourmet Garden,93164,US,Bryson City,35.340,-83.560
266287972400,49,The Olive Tree,11263,FR,Paris,48.850,2.324
128849018888,9,The Grill House,5679,US,Hopkinsville,36.811,-87.495
137438953521,50,The Pancake House,11038,GB,London,51.495,-0.189
120259084319,32,The Orange Peeler,59829,US,Ironwood,46.463,-90.162
223338299393,2,Bella Cucina,36937,US,Kailua Kona,19.630,-155.989
120259084348,61,Blue Water Bistro,59829,GB,London,51.521,-0.131
94489280537,26,The Silver Spoon,95399,ES,Barcelona,41.393,2.165
128849018885,6,The Daily Grind,5679,US,Raleigh,35.950,-78.543
42949672976,17,The Rustic Table,89646,US,New Castle,39.698,-75.551
197568495651,36,Blue Ocean Grill,24784,US,Brookings,44.311,-96.763
52,53,The Red Rooster,47732,FR,Paris,48.871,2.352
171798691897,58,A Tasty Bite,65939,GB,Paddington,51.515,-0.178
154618822666,11,The Flaming Wok,41484,US,Olive Branch,34.964,-89.857
257698037768,9,The Grill House,26468,US,North Myrtle Beach,33.791,-78.735
17179869203,20,The Brasserie,10902,US,College Park,38.996,-76.904
94489280528,17,The Rustic Table,95399,US,Plainfield,39.675,-86.367
146028888149,86,The Porch Cafe,70611,NL,Amsterdam,52.373,4.890
206158430290,83,The Pantry,53370,GB,London,51.511,-0.124
137438953485,14,The Gourmet Garden,11038,US,Walden,40.730,-106.282
188978561077,54,The Spice House,3642,FR,Paris,48.834,2.319
1,2,Bella Cucina,47732,US,Beaumont,30.039,-94.159
68719476770,35,Basilica Bistro,77517,IT,Milan,45.489,9.183
25769803835,60,Big City Grill,72230,GB,London,51.494,-0.136
154618822700,45,The Green Bean,41484,US,Mott,46.375,-102.336
17179869214,31,Bistro 42,10902,US,Wakonda,43.009,-97.108
171798691878,39,Cinnamon Grill,65939,AT,Vienna,48.211,16.368
103079215151,48,The Local Cafe,4340,US,Spokane,47.686,-117.411
146028888099,36,Blue Ocean Grill,70611,US,Oscoda,44.408,-83.328
137438953524,53,The Red Rooster,11038,GB,London,51.511,-0.131
188978561080,57,The Yellow Submarine,3642,FR,Paris,48.850,2.380
49,50,The Pancake House,47732,FR,Paris,48.865,2.289
137438953497,26,The Silver Spoon,11038,IT,Milan,45.464,9.207
231928234034,51,The Pizzeria,33573,GB,London,51.506,-0.145
137438953505,34,The Tasty Treat,11038,AT,Vienna,48.182,16.381
17179869195,12,The Wooden Spoon,10902,US,Dahlonega,34.525,-83.976
8589934622,31,Bistro 42,12630,US,Black River Falls,44.298,-90.820
266287972415,64,Chateau de Cuisine,11263,FR,Paris,48.881,2.338
25769803783,8,The Green Olive,72230,US,Los Olivos,34.665,-120.115
94489280565,54,The Spice House,95399,GB,London,51.497,-0.206
137438953531,60,Big City Grill,11038,NL,Amsterdam,52.349,4.894
25769803815,40,Crimson Cafe,72230,IT,Milan,45.453,9.196
137438953512,41,The Daily Bread,11038,FR,Paris,48.838,2.323
17179869253,70,Earth and Vine,10902,GB,London,51.499,-0.079
197568495632,17,The Rustic Table,24784,US,Ely,39.248,-114.891
60129542182,39,Cinnamon Grill,71555,AT,Vienna,48.210,16.366
231928234013,30,The Wine Cellar,33573,IT,Milan,45.479,9.145
266287972430,79,The Huckleberry Cafe,11263,GB,London,51.536,-0.190
240518168603,28,The Spicy Pickle,93164,ES,Barcelona,41.386,2.195
180388626474,43,The Food House,7531,FR,Paris,48.847,2.322
137438953480,9,The Grill House,11038,US,San Francisco,37.800,-122.436
163208757307,60,Big City Grill,96638,FR,Paris,48.874,2.290
60129542147,4,The Blue Plate,71555,US,Georgetown,33.424,-79.274
60,61,Blue Water Bistro,47732,GB,London,51.508,-0.273
240518168593,18,The Harvest Room,93164,US,Arlington,38.895,-77.072
25769803793,18,The Harvest Room,72230,US,Englewood,41.001,28.803
240518168639,64,Chateau de Cuisine,93164,FR,Paris,48.871,2.319
154618822694,39,Cinnamon Grill,41484,IT,Milan,45.479,9.204
60129542198,55,The Steak House,71555,US,Irving,48.887,2.301
171798691870,31,Bistro 42,65939,IT,Milan,45.483,9.167
25769803792,17,The Rustic Table,72230,US,Elko,40.844,-115.751
197568495656,41,The Daily Bread,24784,IT,Milan,45.486,9.200
120259084347,60,Big City Grill,59829,GB,London,51.513,-0.148
94489280544,33,The Blue Elephant,95399,US,Ogunquit,43.256,-70.600
163208757264,17,The Rustic Table,96638,US,Bowie,38.943,-76.717
146028888097,34,The Tasty Treat,70611,US,Ames,43.802,11.298
17179869246,63,Cafe Paris,10902,FR,Paris,48.873,2.293
85899345927,8,The Green Olive,18952,US,Macon,32.805,-83.723
34359738428,61,Blue Water Bistro,50333,GB,London,51.496,-0.183
128849018882,3,Spice Bazaar,5679,US,Avalon,33.365,-118.382
231928233985,2,Bella Cucina,33573,US,San Marcos,29.825,-97.990
34359738431,64,Chateau de Cuisine,50333,GB,London,51.508,0.025
34359738376,9,The Grill House,50333,US,San Jose,37.523,15.060
249108103218,51,The Pizzeria,55897,AT,Vienna,48.213,16.347
214748364815,16,The Spice Tree,92040,US,Dayton,39.850,-84.189
163208757309,62,Cafe Luminoso,96638,FR,Paris,48.889,2.350
266287972382,31,Bistro 42,11263,US,Chicago,41.880,-87.641
103079215176,73,Fresh Harvest,4340,GB,London,51.531,-0.126
60129542209,66,City Bites,71555,GB,London,51.532,-0.062
77309411391,64,Chateau de Cuisine,78190,GB,London,51.513,-0.085
171798691890,51,The Pizzeria,65939,FR,Paris,48.882,2.341
171798691851,12,The Wooden Spoon,65939,US,O Fallon,38.800,-90.679
257698037820,61,Blue Water Bistro,26468,FR,Paris,48.882,2.337
8589934637,46,The Italian Table,12630,FR,Paris,48.868,2.330
146028888067,4,The Blue Plate,70611,US,Houston,29.837,-95.488
180388626459,28,The Spicy Pickle,7531,US,Cody,44.517,-109.081
197568495698,83,The Pantry,24784,GB,London,51.515,-0.082
25769803819,44,The French Kitchen,72230,IT,Milan,45.500,9.206
111669149732,37,Cafe Crepe,84488,AT,Vienna,48.151,16.406
9,10,The Golden Spoon,47732,US,Springdale,37.197,-112.992
111669149726,31,Bistro 42,84488,US,Manassas,41.697,8.899
42949673020,61,Blue Water Bistro,89646,FR,Paris,48.889,2.395
240518168601,26,The Silver Spoon,93164,ES,Barcelona,41.373,2.154
42949673024,65,Chef's Corner,89646,GB,Paddington,51.515,-0.174
188978561073,50,The Pancake House,3642,AT,Vienna,48.209,16.372
197568495619,4,The Blue Plate,24784,US,San Antonio,29.504,-98.482
266287972354,3,Spice Bazaar,11263,US,Jupiter,26.935,-80.086
163208757287,40,Crimson Cafe,96638,US,Gaylord,45.028,-84.664
163208757284,37,Cafe Crepe,96638,US,Hampton,42.902,-70.815
51539607575,24,The Fisherman's Catch,6934,ES,Barcelona,41.392,2.157
11,12,The Wooden Spoon,47732,US,Kansas City,39.307,-94.684
231928234029,46,The Italian Table,33573,FR,Paris,48.868,2.300
25769803801,26,The Silver Spoon,72230,ES,Barcelona,41.401,2.209
137438953472,1,Savoria,11038,US,Dallas,32.644,-96.857
197568495702,87,The Red Hen,24784,GB,London,51.527,-0.080
42949672999,40,Crimson Cafe,89646,IT,Milan,45.485,9.160
77309411385,58,A Tasty Bite,78190,GB,London,51.494,-0.191
146028888078,15,The Pearl Kitchen,70611,US,Glasgow,36.955,-85.962
188978561063,40,Crimson Cafe,3642,IT,Milan,45.469,9.214
180388626456,25,The Cozy Cafe,7531,US,Alma,43.377,-84.607
128849018951,72,Flamingo Cafe,5679,GB,London,51.513,-0.193
197568495665,50,The Pancake House,24784,FR,Paris,48.838,2.321
266287972353,2,Bella Cucina,11263,US,Honolulu,21.282,-157.831
154618822696,41,The Daily Bread,41484,IT,Milan,45.485,9.183
240518168592,17,The Rustic Table,93164,US,Ocean City,38.432,-75.054
42949673000,41,The Daily Bread,89646,IT,Milan,45.485,9.206
60129542149,6,The Daily Grind,71555,US,Jasper,33.846,-87.259
103079215104,1,Savoria,4340,US,Kapaa,22.043,-159.338
188978561044,21,The Lazy Daisy,3642,US,Mammoth Lakes,37.643,-118.993
266287972402,51,The Pizzeria,11263,FR,Paris,48.854,2.307
188978561092,69,Dragonfly Cafe,3642,GB,London,51.501,-0.217
25769803805,30,The Wine Cellar,72230,US,Mansfield,41.807,-77.078
34359738377,10,The Golden Spoon,50333,US,Owensboro,37.774,-87.108
240518168646,71,Fire and Spice,93164,GB,London,51.524,-0.138
6,7,Cafe Roma,47732,US,Southport,33.953,-78.052
231928233999,16,The Spice Tree,33573,ES,Barcelona,41.378,2.138
60129542155,12,The Wooden Spoon,71555,US,Albuquerque,35.084,-106.693
111669149719,24,The Fisherman's Catch,84488,ES,Barcelona,41.384,2.141
163208757303,56,The Waffle House,96638,FR,Paris,48.860,2.347
249108103214,47,The Juicy Burger,55897,IT,Milan,45.501,9.138
42949672964,5,The Hungry Hippo,89646,US,Lumberton,34.670,-79.003
8589934663,72,Flamingo Cafe,12630,NL,Amsterdam,52.368,4.896
51539607571,20,The Brasserie,6934,ES,Barcelona,41.381,2.174
8589934631,40,Crimson Cafe,12630,FR,Paris,48.833,2.279
10,11,The Flaming Wok,47732,US,Grand Junction,39.107,-108.544
34359738436,69,Dragonfly Cafe,50333,GB,London,51.515,-0.159
36,37,Cafe Crepe,47732,IT,Milan,45.458,9.192
231928234039,56,The Waffle House,33573,NL,Amsterdam,52.342,4.825
266287972391,40,Crimson Cafe,11263,IT,Milan,45.473,9.191
197568495684,69,Dragonfly Cafe,24784,FR,Paris,48.877,2.307
17179869219,36,Blue Ocean Grill,10902,US,Newport,44.674,-124.061
42949672970,11,The Flaming Wok,89646,US,Bella Vista,36.464,-94.252
8589934611,20,The Brasserie,12630,US,Pittsburgh,40.453,-79.932
68719476747,12,The Wooden Spoon,77517,US,Virginia Beach,36.855,-75.976
34359738381,14,The Gourmet Garden,50333,US,Bloomington,40.481,-89.025
128849018927,48,The Local Cafe,5679,FR,Paris,48.839,2.389
188978561052,29,The Olive Branch,3642,ES,Barcelona,41.392,2.173
249108103211,44,The French Kitchen,55897,IT,Milan,45.461,9.154
34359738414,47,The Juicy Burger,50333,FR,Paris,48.855,2.340
257698037776,17,The Rustic Table,26468,US,Vail,39.639,-106.368
103079215138,35,Basilica Bistro,4340,US,Tinley Park,41.557,-87.794
120259084316,29,The Olive Branch,59829,IT,Milan,45.466,9.159
249108103201,34,The Tasty Treat,55897,ES,Barcelona,41.393,2.162
42949673021,62,Cafe Luminoso,89646,GB,London,51.502,-0.185
257698037807,48,The Local Cafe,26468,FR,Paris,48.843,2.331
163208757300,53,The Red Rooster,96638,FR,Vincennes,48.855,2.415
42949672989,30,The Wine Cellar,89646,US,Valentine,42.871,-100.551
146028888082,19,The Tasting Room,70611,US,Mosca,37.654,-105.870
249108103217,50,The Pancake House,55897,AT,Vienna,48.208,16.376
120259084289,2,Bella Cucina,59829,US,Bradenton,27.424,-82.576
60129542161,18,The Harvest Room,71555,US,Fairview Heights,38.602,-89.994
42949673031,72,Flamingo Cafe,89646,NL,Amsterdam,52.376,4.894
0,1,Savoria,47732,US,Indian Rocks Beach,27.850,-82.844
8589934626,35,Basilica Bistro,12630,IT,Milan,45.480,9.149
223338299440,49,The Olive Tree,36937,GB,London,51.502,-0.188
197568495682,67,Crimson and Clover,24784,FR,Paris,48.874,2.350
103079215156,53,The Red Rooster,4340,FR,Paris,48.825,2.357
68719476776,41,The Daily Bread,77517,AT,Vienna,48.214,16.422
214748364828,29,The Olive Branch,92040,US,Pierre,44.376,-100.349
137438953486,15,The Pearl Kitchen,11038,ES,Barcelona,41.385,2.157
128849018890,11,The Flaming Wok,5679,US,Durango,37.304,-107.868
25769803798,23,The Hungry Pig,72230,ES,Barcelona,41.394,2.149
128849018921,42,The Daily Scoop,5679,US,Eagle River,45.915,-89.274
128849018945,66,City Bites,5679,GB,London,51.495,-0.178
154618822737,82,The Palate,41484,NL,Amsterdam,52.385,4.894
231928234000,17,The Rustic Table,33573,ES,Barcelona,41.386,2.151
240518168645,70,Earth and Vine,93164,GB,London,51.521,-0.078
223338299444,53,The Red Rooster,36937,GB,London,51.514,-0.122
120259084349,62,Cafe Luminoso,59829,GB,London,51.532,-0.110
146028888118,55,The Steak House,70611,AT,Vienna,48.208,16.372
60129542204,61,Blue Water Bistro,71555,GB,London,51.516,-0.157
154618822739,84,The Pink Door,41484,NL,Amsterdam,52.387,4.835
34359738432,65,Chef's Corner,50333,GB,London,51.508,0.036
68719476766,31,Bistro 42,77517,IT,Milan,45.450,9.170
240518168610,35,Basilica Bistro,93164,US,Des Moines,41.522,-93.645
206158430288,81,The Oak Room,53370,GB,London,51.509,-0.137
68719476792,57,The Yellow Submarine,77517,GB,London,51.514,-0.156
206158430270,63,Cafe Paris,53370,FR,Paris,48.864,2.336
180388626473,42,The Daily Scoop,7531,FR,Paris,48.844,2.329
188978561042,19,The Tasting Room,3642,US,Lamar,37.487,-94.299
17179869197,14,The Gourmet Garden,10902,US,Alamosa,37.481,-105.906
77309411365,38,Cafe Viva,78190,US,Saint Ignace,45.876,-84.732
34359738408,41,The Daily Bread,50333,AT,Vienna,48.220,16.386
17179869206,23,The Hungry Pig,10902,US,Pittsburgh,40.451,-80.106
197568495700,85,The Plum Cafe,24784,GB,London,51.521,-0.292
128849018886,7,Cafe Roma,5679,US,Seiling,36.144,-98.925
85899345934,15,The Pearl Kitchen,18952,US,Saint Charles,38.771,-90.495
60129542167,24,The Fisherman's Catch,71555,US,Bayside,40.762,-73.761
85899345926,7,Cafe Roma,18952,US,Wellton,32.673,-114.146
120259084330,43,The Food House,59829,FR,Paris,48.870,2.294
85899345920,1,Savoria,18952,US,Dillon,"",""
42949672978,19,The Tasting Room,89646,US,Fort Wayne,41.132,-85.157
60129542207,64,Chateau de Cuisine,71555,GB,London,51.526,-0.118
146028888091,28,The Spicy Pickle,70611,ES,Barcelona,41.397,2.192
266287972378,27,The Corner Cafe,11263,ES,Barcelona,41.396,2.166
249108103168,1,Savoria,55897,US,Miami Beach,25.774,-80.132
68719476742,7,Cafe Roma,77517,US,San Clemente,33.438,-117.622
60129542158,15,The Pearl Kitchen,71555,US,Oklahoma City,35.463,-97.601
171798691860,21,The Lazy Daisy,65939,ES,Barcelona,41.411,2.187
94489280573,62,Cafe Luminoso,95399,NL,Amsterdam,52.360,4.881
68719476774,39,Cinnamon Grill,77517,AT,Vienna,48.201,16.365
103079215159,56,The Waffle House,4340,FR,Paris,48.866,2.367
180388626498,67,Crimson and Clover,7531,GB,London,51.574,-0.098
163208757282,35,Basilica Bistro,96638,US,Ithaca,42.436,-76.508
154618822689,34,The Tasty Treat,41484,US,Boise,43.569,-116.216
163208757308,61,Blue Water Bistro,96638,FR,Paris,48.879,2.339
